client_id	path	sentence	up_votes	down_votes	age	gender	accent
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	6a15b5fb70833c7d5230d9dc5aee4d8cc0d9b922662e771b9c4fc1362c6ce03d35bdb186a76692611bda09b1e93e142e8d5b6dd3b14e43091131ce464b9372d0	A group of people enjoying a hot air balloon ride.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	bcb26e288a5f98ca114f5e505afb3cb41b32121de55648611bffea1f669bf4e06efe94dbc8e8f022fd4e7b3f0978d39e987bfc059d23fc5ceb231af2e4ebaeef	A young girl kisses a ringbearing boy at a wedding.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	28813a17e5e8643f5275710cea21ab0b45eebc753946556ddbdcbcdf8268f1959408696334188a4dd0106e4a04e3def8a364e13a8f05a892a7d3a7d073850cd2	Five people waited in line while the man in the blue jacket paid the cashier.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	8e07afb53887231cc9507301f78c7536e64800b1cc14c9bf07f0cc8d225554ade6d76b01f23605d03396a7ce5cff40d7c23590ff4e34a9ad6503a04cc0f16dd6	An asian woman in pink shirt is eating on the street.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	9bc0660b17b2f12a755658401ddbf333e872cbe92e6f6f4c0d5caf9f4119ab1a5fe4ce777e33e57240c499f703c938cfdfd627bf2cb4b066fde54389b9dbf58c	Two young people roughhousing on furniture in a value store.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	ef420a24912855667311a65a549fca7cc299e4d42ef7650670e5aaab3c3657177e9d572ccf299a9ed13ad2ec65b29a006514c48d97fd33a023f3f013a549ab7e	A crown watching two skateboarders perform tricks on a half pipe.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	d1080c5d86ece9f3e6db96b3e46e61167e4f44b3743d6ecb1581f916ccf1dec4433921cd06c1720a5d349bbb70c8924b4a391f3cd09df7bd0f6297429ca4edf8	Two dogs examine each other in a field.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	0eedcc3b7ba0f83ba0a0e1988c30872a7681d8b44fd7433be9dca632b3eee314ad3517c976255e6e57d938954280d3929e405052803540c4184e3dc2de4147fd	A group of people get set to go fishing.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	6b6387261430f210c2d944bce15907d3470b13eb598b64bbef4240c5e5b3c724c5c394957b0f009e40d8082dc94063b6ab37732a92799b5704d724b2885a2114	A young man in a white shirt and gold and black hat sits cross legged.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	c5fbea72a1ceef16525e850f4a2c1ffc8aec3a1578cb6fde1eda7458d26c4202472295b822bc188d3701fa820d104344ff7a3f2ddad1f9c8670fbf8a803362a9	A photographer, at a hockey game is taking a pictures of the action at the moment.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	7e549b49178bc5d77d3a5de14e674b07dde2ed4ec125a0ef23a89f5409807349e91a68b4a92e46ecc3ffc7ad1f8054a5748a3061eeb8ef98b0b0e1157e842984	A woman selling food items by the roadside.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	7a4f4320683576e4238ef1d4477221b695c47e25d120dfa22ed00d06a7fa6ce34a4085431b316375987ed50b5b86e2b71bfd03d5bbd25ca68fe390cb055db602	Two people sit with a red hat between them.	3	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	e161b1f2f5bc06036ee5427a6935c3745594d076a500f248f1f19419f1fe4f682bfb7582f29e58f3b9c8019d3250ce45473d64c4cefca2e7bc111ceec016af72	This is a small child attempting to look through a telescope.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	7ae3ba98a796110dcc7be8ce42bf0297e9838dd4f67b7d4890d9dfc9a9e66d650c674acb48b8a1d0bfc1b898549382570db9a37928587940778b5d8c11dc24be	a bunch of young people drinking at a bar.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	c562d9b8be85476ff6a6a09149723d0bbf9d36a9036e0a2fd1eb4091eebc7a6da5751b7371f0598cbfa17a8c5dc37b540af05db1067289605d8bfc127672f347	People walk into a building past a woman seated on the ground.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	682bba9d39766df6347dfc74fbddd7cb388a27199cb9771d0715f36059c484a92219fc3f68506328b0c15c51f7ae801c727163b3f222606fe9f77e4f4b93c677	A man wearing a blue cap holds a rifle.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	7209f629c056d81ed5fb3e6e402122c40e9fcb64d31b46200cc76e5c0b6c13e51d934bced489ffb3b2706ddb4225513cd0f847e439a765dad1623c55e3287647	A group of people are laughing, and a baby in an orange shirt is looking on.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	eba7bf903d6349117e9cd52b7dd0999d59279fa4fcb3c5ac37984f3fe58143673b6b605232bacb7ed8d9958e70ca1c6863539f9804af54c62cf8905cd17fab4f	A gentleman smiling and showing his reflective sunglasses.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	946fcedac5d08b3ae033ef22e5cae7c22ec84d260cabd6b1664c9565120a109e113814fa25558ce76ddaab7aeb4d870afa3988a855594ff9215bb15611d56ea4	Man holding a baby propped between two buildings about two feet apart photographed from below.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	04d1c755b8a8f6da43976aa07f10a497d3f3347e5cdd721d99e16016b4a60cd6a2177ad14dd90123c9a829520e9880c4799049de34c2b2ea4d708630aca5b6d6	A man dressed in red is at the marketplace.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	902a79145f38c14973765615f70e05cbf9d27d40810f1b60d0f3ee89471cefa8e89001294fca1ad91ea9d2839773d63caa95baa0cc900fce576ae7d79409d679	Construction workers are working with a crane in the street.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	96205c80a280bbe3c019d0ec5b4b5167360d31fb816fa8de3cbb5b13b6662ece04fe813dc490f7f6f1bff1ad7ba557ae5004e936060b815a23d2bdc0bb89dc10	A man wearing a black hat opens a newspaper.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	09d1490453f84d9e40d2cdd1f004595bc8ced157b23e5af059cb7e302faa862f60ea3dfc34f39cbae65c48270775d80d7da4794c9c3de2b36b2f2eae285cfc37	A man with a backpack and two children are on the beach.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	790d908d5d53d88fca5208e184a536079007abf694b40964728aef691e256f55f352d0765a4949bbee8822eacef459ec0c7c6487ab7a78e1e80e7e4c68fc352c	The white dogs look curiously at the black llama.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	bb70bc8f1b5ed02b4d0023a906a7a15ef54e6b766e4253bd511885015261e434ea9a453eb1ad88c5e312b1bcea97813a49a88f0558a7b8556e18a18ba9440476	a group of young boys standing near another boy sitting on a swing on a playground.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	0d80dfaeadd724f305901644fbb57bd84063cb3399314eacd1ca25dc75a73403c6d301cbb8b488b46b1701457a4d817ade2a42b9d1887d6864a0deb4bcea4e4a	A man wearing a blue hat gives two thumbs up at a crowd of people.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	3858cc4877bfacc3bc975918b8bdaba88f333ffcb157474ef48412998098d520846c5c3db83e9f7ed188db78f64923eb8aad67c89a798b637710b80626ea3750	"children dressed in kimono are walking down the street to a children 's festival."	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	a573e8482c82e531ba993bbc3c774f05ed09697004127a36dad92c28c7f5986f04490a54f874cfaadb2e7460725d72031d1843a6bac366cf29d0acd788b9037e	Little boy in yellow shirt is climbing out of a plastic playground tunnel.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	95414a9b96f2b2c42881171fbcd458306e74d5fb6cc3c8c94ca2712eb9fdc28915986d37e45ddc89689cab092aa91ca4365800daacee72165aced7914b17d679	A collage of one person climbing a cliff.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	04996daa7c6d45fcd28aa117699a82951f089f25a74fc791bf8c6a66209c80ef37c16e4522b320c9136d930f0bddbc029f7733787c6e5dbef6db2f097f3e1097	A woman in formal clothing climbing a tree.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	8f46e81c2695b885da1d630c725c78338e384e75fde3030b9f36c71fce81f9cead4d577c807fe9c4e72669615f91bde2611df2b3ad212c44d7701f13e2a3f316	A woman at a storefront holding a bunch of yellow balloons.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	de9a41f9740e520c559111d0880ffbdecaea1c6d9c835cb1c84543041a61ae8745ce29abe77a911abada2bf3d898803d59fb82d723e20fafbb0b8169a706ac24	A group of South African runners pose at the Paralympics.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	4e2e6a8d7a68227c33149e0d4c2eb6d0f6bce3b4cdad3493ddb28a0bb918d7812dde223a15d13c37ef41bae6f2b47724555ae756a3d2de98114670342522b264	Two men in a room with yellow empty beds.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	a9bcdf791f6a73133521fdc06cc72f249995dfbd76f1694875ac75e5080ab051a31e82ebb6d15c0e6fe80c653a6efa41f3f96cfa22be3544254c7edf3bb2fe4c	Two rockers smile to fans while on stage.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	9014715c66eb836db417c1b2475ede5cd25e157681fdc1a64cd795bacdcf1a5467dfa90e6d14c38c97d472289386d8e3363751214066496147f51d7339757b81	An older man walking through the snow.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	f2ba07a96c5bbccba9e89e03dc7752245c180707719a7c4a6a842c2da5732062a840a15ebacc05fb4d75717a490b81ab98845373a754cc7e0e64be4c6ec1fc4c	A woman makes faces at a small child.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	1124dfd61cef83c541b5724ac99c5619fbac5295539ffe5f5a63d5c00372775eb1e63601455de44f15475ee8e5a5b9d928b54d197bc84735cf87f07c91e3acfb	A person is riding a bicycle with a red wall in the background.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	22cdbc5d0d92c83961d576c83f85c57bf04dc3bd8c6f85ceb395529db4d036bb42cfd3d1c8d1d838ce70d9da340152c12be06c437cc6dc75990aae0d2d099deb	A football player is being tackled by the rival team.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	94da098168c6abf28bb63cac6c0e0c7ac2266dd2848d0b1cbc8326c9bf574d9e24436b986f591a8063c4828c74f4f1dffe576e544f899b175ac6fa0986e3ac48	A woman dressed in a partial costume while selling her wares.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	1fd00ac2e1d272cfeeed23d9b5f6cc3842e7d33f6ab7b422d7a88e90451cf3e70ff89ee5baab694629aec81cde16b5b60c11bfd9546250bf08a563f4eada57a1	Young girl wearing gray and pink sweater and leather boots shields her face from the camera.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	acaf79703bae47862b2a875f57fbbca1f3aa142d3bc65b863edfd450cdefd36acf460e49802996f4e350f64a54ce8835d3d6c89702ad5024fd9129890045aca6	A baby wearing a my best buddy shirt on a bed.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	c7162ea295b7395521074409cff0782ab47765f883f81964f74177b838bc354c1df338a059bed45f0cb2ffd134dfea0c5ec17aca8b35ebeee6bb54b69a3c62ee	Two little girls, in the grass, collecting dandelions.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	ce485d5ededb409622b6a04b7dd31c933cae38f980f809bd2edc1f3f8eec847877e08c48453db273345fb22ce4e3cfe64e61da40f5e8f82aca8b9243b63b9462	A group of three people ice skating.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	7d84e0e717cb1abdcacf6b1cf94f79ce5ef13b9625893ec6073bf3c120d0e96d0e0d16830ada0902a8001c93f15b0bded12083f58879aa3acfe6d9418f8c7a59	People who are in a music class playing the violin.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	f54260ad0791fdd1d033b03bd2991a4e4ba2072fe02049f4a011902bb27304000df4bff66e59daae5bcf66dc195d0ce52d1f188340ecb6b3451c7c89b27546fd	A shirtless man wearing white shorts.	2	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	1c8d54191a4b8907dd7741ee4bc2b26bbd1732501c0a92ee1d617b7f30a15a75e4f643f9ce157cd52393cc04768a0a9794e65ea658d4899d6443a17aac13a9fe	a football player getting tackle	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	ecd74ddcddf57353252b05bad68772c92f84a56f453d6064c2cd59c908ed9079a007359622ab5cd9e9687d8002d6bd9cfaccbe36aa192f10c82b3c7851bdbfe3	The man in the gray shirt has a blue baseball cap on.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	f9b8d3cd0d26248426696c46a54dfb9b9f436e507f6c54f1f247172a2726635afcaf40727dc2d86871add1e127d97abb7f91080d9372f5553de72031ece7a8e5	A young girl with short hair is weaving on a loom.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	47307992580c5597cf86c4ca5fdc31aa1381e75d9aa405fce4d2978d7562784f1d2d291a7793fd5700c0c14e2a8700da1d91615e71726aafd103fb043fad9868	The skier went airborne after the jump marked by the blue flag.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	e4077feb024237be1707dc6932a3dc574f0f1c8c0c73cb4bcc210efcbc373e3b3acd321847e75086344a9d4145fcd679f07c9e674b7b2b2d0fe07aa9eb61fa6d	Two people walk in the rain with umbrellas.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	38b41acd16caea4bc40fa574a6b2490abf12ae01762d1b8ce18436ee2a039223aeda7ae859f2a695826a7597730c2d730a1f9a7b92fd23e8755cc690ed27c0b3	A show jumper is clearing a white fence on his horse.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	8a9d8b39725febf37bf3845ec0e241655eb4f4657385d79257ac333af65534c8b4b3fd12a1f1d25a655105804d0c7ed52e081e1b160b5f4b837ee99de18cf052	A member of the military that is holding a gun and sitting on top of a vehicle.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	a7d5b1b320cf0b2352ed11042b56d9fa612ecb45429397abbbf2fe979cf0013e19b1149394bd3661f3719b9a2e1545b768faff883bb3af3d6dfb1db3b82e7b8d	A small child with brown hair and a blue shirt is coloring.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	e101aa5628af0914cfd89b1fadb89240fb89bb69eeb6cee706be185c3c2efd22f99a1bcb80a41d47f7d426d03aea57bc94ee7c740abb1c3fb3bdb372921c827c	A bunch of people are walking in a crowded area.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	b6f270432896008067f954793b24cd3091ee8d4e3d104f40f73321b6d254d3ff0274974c8ad5402a763e23eb464f99e02d3b7be29cbfd389bb5b7a9780cd796a	A worker using a broom to clean the ground.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	636eeb3c96fa2f36b02b04de395a53c9a6d8efb2f49798687457509fff12df8e6916060932dbedb50119e2b6330d1289a898dee008e326903480033fff99119d	A girl in a pink shirt looking at a green balloon.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	1d71fb91e26f5453a536d9e93af41e0d0a4bfcba7d5ac3b6adfd5218b84ff6a8a8e194f55921d23008fee618ac601793befbefe13053bf96683e802a4896f74a	An Asian man wearing a blue longsleeved shirt is overlooking another man that is butchering a fish.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	067ed7973122571fe847c1c84583ac75f5474f8fadfff9b015bcc48412fe57691ef46acac145c865f33ac04811875f8831387e8d06d0b9db1d9582e0d20c0b4a	A person sleds on the snow at night.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	414ed034fa1e107c9c09f7fab237a6b8515ca8050cb9fa1ef4a313c6192e6063b64d028dba02d3a4c088a0699392f5393c79989b6cc26ee60481eeeddfb541b1	A blond boy wearing a green shirt is running after a flying toy.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	41d7c6dfda2efc2c836f5009487276b364930254ec3f0d0a7580f15cc702725e366949b8314cf8dc62d8472df63a1876a0c893309b10ea4c2a6576b04dde71e8	A woman with her eyes closed performs work some sort of weaving machine.	4	1	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	a103ffa6117dde3474a8e00cfad921712179fcc75afb73ea47fc874ee1943725f525df9c88efe9f38f011de60664c0f99f76ac0d3b424ebe010d361a31ed0a9d	Two males and one female playing in a fountain of water.	2	0	twenties	male	indian
785507535c9619c829eb9cdf8a19484b4d1e61a906d5ecb7a2f9201f080485ee6ec397cb89ec48d390067a92d37811350bacb7d5ba9beca65cce8c932c1b448b	302e06e1716e92434b731de34df4355352086144f8e2f9ecd57518386c711c2ff6be188fcce5abacacf439fb6729c6b443ef0e3ab5cf1cbdc7f3cf96bb0ba2ee	A large tan dog is running with a green item in its mouth	2	0	twenties	male	indian
fc8d046e05da056482f21587c9991996aeca92bde8ce0097680ab20b3fd4007dd3d09cd4fc637ce7f949a88701467d87c60934c2fe08a86936f0217197cc49b1	1511bdcae100ea48c286ad2fae8e833ead6ee89e118ded12035254e94c2d4deb3d2f2b901215d00ed77efb3937b9cde071773c56e9d9b4d031079292c1e55e12	add a Pop song of Yoshiaki Hoshi	2	0	twenties	male	australia
fc8d046e05da056482f21587c9991996aeca92bde8ce0097680ab20b3fd4007dd3d09cd4fc637ce7f949a88701467d87c60934c2fe08a86936f0217197cc49b1	ef284271bacb7f732fa280edf1eb6f981f06116f813875a6fe664981f058a4e77d6576bd512b5d5610b64996f5218c908043efc608541c20547588e382381c43	what are the movie times for IMassachusettsX Corporation	2	0	twenties	male	australia
fc8d046e05da056482f21587c9991996aeca92bde8ce0097680ab20b3fd4007dd3d09cd4fc637ce7f949a88701467d87c60934c2fe08a86936f0217197cc49b1	54567686f6664ff1424194f7742b7f0b9bc7e16bd2ebb9126d9a4630612b4340fcf7e58d02caeeae7be4bba527bc1ff2914d867e3a6fe537e05b4e6801c695d8	Find me the show with the name of For Hope	3	0	twenties	male	australia
fc8d046e05da056482f21587c9991996aeca92bde8ce0097680ab20b3fd4007dd3d09cd4fc637ce7f949a88701467d87c60934c2fe08a86936f0217197cc49b1	ba462a5acc1b595e3b9b223f768f7d5056a407f08b7e7095e8be03b09c4550aefc6bcf14b2b92da4a9ab128cc4b1e53bebd13e45d53e0303c8fefe0ffc6e4ea6	Play Tony Crombie songs that inspire movement	3	0	twenties	male	australia
fc8d046e05da056482f21587c9991996aeca92bde8ce0097680ab20b3fd4007dd3d09cd4fc637ce7f949a88701467d87c60934c2fe08a86936f0217197cc49b1	fe5c4a10b36505887f085d78d9cb744b5f75a307de861a74938223a2241ec76c4e966c4ba04054cf46bb0c995cf4f5b4a675033ffd2151e2bb9235dd03dcff03	Book me a reservation for a puglia restaurant at three	2	0	twenties	male	australia
fc8d046e05da056482f21587c9991996aeca92bde8ce0097680ab20b3fd4007dd3d09cd4fc637ce7f949a88701467d87c60934c2fe08a86936f0217197cc49b1	8b2d95b73f188eda6b3853b6dbecfce9aaa47a6948541ef2a8f3892a218449efd064868f814cd31b02b70d787993779541c3e17ab2b5435818bca8d8c8d3a28c	Add shweta mohan to my laundry playlist	2	1	twenties	male	australia
2c22e7597480695b5ff23cba0188bd033197ad5e1183f9f3c8c17261d8394cdcd6bbb6cc610e8b1531d50f434b5305c580019c2386dc546095b0eabed55dbce9	7f3ca0ed51c616000b6f7e12c1f68bedba01cf0d765e2737f907a5202090cb93b5ee36074482dc7a0ece62152dc4a0a1af215ccb9fc04ffcf7f4b8944fe270da	"She is glad that she didn't fire back right away. "	3	0	twenties	male	
