filename,transcription
8f9a9aa49b681433c2b3c6e1aecae3360090f605a752f596664900eef69ca787b148b3358c1cfcc4c36001061b7d2ab70038e11832ef722ba9af5ba4d5106d5f.npy,I am looking for the creative work Rats: Night of Terror
cd364bcf6d2b15e77899e75d99ff8312c0f9bf2239d5c2e4e74ea1399773d423901bbeb03263f2572d72bcec57bd1cfb4e76c4b7c8db70082798faeab503a8ef.npy,A man at a mic playing a piano and keyboard.
a6570ec8d40a1da95dfce70bcfa7782b27c82e0c32cc47a2f7d3cf71f367eb1d752cc234853b7fe93c744af2fd9acc53dea791c53caa3cd707a5182d0f72ded6.npy,Person with red shirt and black pants climbing a rock.
1abfa49b3b3d9e1e6d1b173c6886280ffd5a4f69655d8b204ce6ef20de1a2263e4045e0774b7582164ba72a240fbb8728b8d8266aca9ff1df4b77fc4ccc95657.npy,A view down a narrow European cobblestone street with several cars parked along the road.
0c04ae6cedbab3187e51ed4bafc00632a5a1fedacb56c4c1ef3a9ada01e4f2afeae580e3fe9fce61e99136104434a265459e976f34c2f5c971278ed44668ea8b.npy,Woman falling off her rollerblades.
31d663f9a08ee3d61a38a2f1fe53b4ba2bc5fff30b1c937f8e13316aa05bbf9590cd0ce318511a4d7ee5bcf7f68cee97c149c6b737061bc6f87c2b21e61b1a48.npy,A couple embraces against a graffited pillar while a man take a photo.
87b1b5d8a9291a9078703f82e612ff45903925ef49cc49d9dc5a33635b1e3815af8a80f8dd35e4b6fbf67733d19ab726ea035cabbfdee568f571e4aa16650b07.npy,A man plays music to a crowd of people.
7cb892c2a30ce01923544a04649e7e9a77eb563c39808800b8196066e895dbd6f3e5e08665cb3df77012d2fd5bb6cab904c29e7cebd721c0e0a70b29f0279e1f.npy,Indian women sort out clothing.
fa04587a3db5d8e1eadf5d6e58eaead03f398ccb04ff134d02be210aeb78a1152f04c0159a983aed6fe29da19dfedd64db343de1987adcb494dc7762ff64aec7.npy,Three adults playing ice hockey in a stadium.
e388e148b5288075889dc6eadddbca17f86a2f2828bbf4134a6b9edec8e3940948d51870fc84e3c3fb634af87f646ace9576abbd44a5f43db72ca5249cf6107d.npy,A woman is holding up a yellow sign that reads free hugs
246c6a374882895cf99735cd5db33cbe314ede2c14e82ed4371c7cd7d7f31cc885fb207626dacdbca6cc9c8e1ef983d963212bf2b9318f17069b133b4912843c.npy,Several people are ordering food at a window.
d9a80c1f6f093848e3e013633e0f8369b37d56c2fdfcf605f357696765784ac3bfd437ea9941f904047690a2583356e0fa16aa5c7734b68d5a674612c25b6ffb.npy,Many people decide it 's time to eat.
66286a2ef6a7a5019c9dbbf14ee74bf82400048c2478542cc1075f7d0eccbeb6c0eb3a35a3f703e5b9593397fcd9dc4f57a07c0be3250350b034de5145dd3a06.npy,People stand in front of a black wooden contraption.
2f3c89a35e3a21061bdc21761e69df7c6a04f3f16fa9a5275e052407fb2a03febbf3f50848e5e9d2d122d9dbb21fc06671a7866a429e55f9d39fd22452793193.npy,A older man skiing down a mountain on a clear day
ebc27473a63dd3a9a486b6a7af7463f4961256173e0d0a79fdfb0550a05c1067facd6ab9355f490dc00e2a0acbd377497b54ed3bd5795a332b2bb96555fd6c8f.npy,boy scouts on a stage with a microphone
24b6684950637ced953854ad656a684d4abb3c4f245eb26b4a0429084440294bade00526501c45694db3a5f7eb98d561f73e036172533981b70b5a2cc8a36424.npy,A young boy practicing martial arts.
d4f44d3b59c9ad1b9c7716e98e8f8c157817595c2c5a0799c8f630fdd8363a35e6f8e7871e836f773e65cb365893a1397ed101cc51162af8112ace4c7d7ab6fe.npy,A man carrying many things walking across a shadowy street with construction cones.
de55f652fe717a00c13cce8680bc74e3fe9e182def5b04852874a8ac9aa694b5a9d98b5d69bfb45209d37819dc9c4bb1d89a7a308e98dd0ef10ee60274fb7b76.npy,A man in a nun outfit has a cigarette in his mouth.
e3a84e7a914e0583f20845b6239a1344a76905ca32e814fa2092c599559e3418e630cea4be61da649cc721c4a8ad2500ea7725862e509bffdd7381ef327e3a48.npy,A person is looking at the computer on a desk with a phone and a box.
aee1f443d204cee8f16486c15e78d78d8c03ecae8eb36a18f5cf1250f1313196284074603ba4f96c8f8f32a24b945b267a40a99199b7e3a7adf1ed0ed8e2fe26.npy,"Four individuals walk down a street, with two holding hands and one holding a guitar."
86f2fb202f8ef9b8b100f365481ee1473785b17a1042066289221df71ca40a01148bfc1393ef8de316d3460c1dc9416a958821bcf1620a033a13ab925822c804.npy,A young girl plays in a fountain on a sunny day.
943c84278f3ac591c101cf32b6eaf8f72e6926c93f1937dce849663cff493dfe5c557f71db820b2a1f550e88bdd4fd41589bedb77f6da159a2683a48e4665957.npy,Two guitar players standing on a street corner.
66fde5b42e2bba6b1b3c791a3ff8d74338dfb1acf70b9bf8987353fbf43c14a0900b94e94983b812aaec021b2c0300d8a177fdc99e5bf9b9fcc51f3d1292f090.npy,A man watching as a woman fires a gun with a smile at a firing range.
8e74e79b6dbeab6cc5b627b4bbf7580bc9e97db9e6928faa88fb55862bf1e2e729f723980f6b442b65bb3f8de51b9a4788ece8885d401545107fcf4f9b1b6350.npy,Two guys at a market looking at grocery product to buy
9c3e0ad5baace9090a4ae9ccd7648de69d761069aa3d9069512d3f87721cb6fa464440a4ba401f358ebdbc24dcffd20ceb8085b543a34ed672e772c471b574da.npy,Two men trading a sausage link with each other via mouth.
f38db5d6b4dbc85d0fbacbc207a0cee1f6ad9bec1c13e19dffc5dfcde39f3735690a51a06bab4fc29f4729e543110ad2cf6599ce1873090b5b72f6965a39a04e.npy,A bespectacled Asian man is ducking his head in order to receive a medal around his neck.
ef026467cfcc25ebe9129e1d010adc7541cbe0574ed31f673f1ef6ff298f96d06edd122c8f3fa902c8aaf7ca0924083c0f39ee289381895ab3b8f7fee7e18729.npy,images are missing images are missing images are missing images are missing images are missing images are missing
592ac01cee8b9f83bd8de42349848973cf0acffc9e7e2ff90ae91927ba85d1590c819a5fe9066fbe0aab986a4f1c96bc9fde428b267f3b0c573180448d44401c.npy,A guy fishing in a lake almost gets pulled into the water by something
3db9fe1e4c40c4e43ad7b17aa5d08cc6cb2cb1f9c26146ced133a1a104aac1ad39d8634b279a934b470a81db681404c3b46c0c1dbb5f2195c7f014159a913bb8.npy,A policeman stands in a crosswalk in a city.
3590b42217984bb94963fbb8950ad4997f23b270cbcecd8297a9d3baf963d48e9e0141ed7854514cc7d362ea3a951cc99ff3430464f761796d8aaafa71623f13.npy,A girl wearing a blue shirt is reading music and playing a large string instrument outdoors.
2d25b70a2b231251c1f5c3a8887606bf8ee0a5408accfe6d35e07e7ec4b0790db56d96d9d874bd69fd54fe1a812dd730ca21119d1cf8a7e307850b700f76cbe0.npy,A bunch of people sitting outside around a body of water.
5fddd0bec2578c3fda4ce49dfbb3b69e4d63a6d34315d318171e39b75c0402db66bd2c1abe2c5b0b8e2a011bc2e2db18ae4a70ebdb95cb3a841dac88e067c281.npy,a snowboarder balancing on his hand with the snowboard in the air
988f1060d645e8cb36784788d01802a16dbf39e3131788fe1893e9601ea409ffaf9ab83f551e46685e82c4c67800bd9c744dff70a48f5fac27a8c976a004ce5e.npy,Two young men are fighting with each other in a martial arts competition.
adbd5c1f1139d8d8b5698ca4e36492c06a9d1ab9207e22cd8ec7fcaea8b28e3cfa0a4df940f66b64de9bdaffcf8d40b639f7ec7295fc2425868b7e24584fe9e9.npy,a woman wearing yellow playing tennis
18b3af9dc701cba3aa443968a58cc4a7bc98d93fb0dac6ec890b99a9d7ae4c7f3303d408dbae05525dad316ffabd85732f2c837a9ca49dd925fda03fa26b1742.npy,A lead choir singer with the rest of the choir singing in the background of a concert hall
d3d4ca18971e05e73dcdb9cf913cffd6027b26093db2d07af0e64815d579037ec5fd7aef5e7bf68044b3d46a04f54942686e37d74f958e2deeab6a3f9c5b6364.npy,A few people looking up at statues outside a big marble building
ec89a155ef879f7e5782ec004e2d3726f265abb16d87dde63f23b1d2c5d6cd465c2829233be7056923ed7a7f18029612b10d4f98eb72ad788321c57a46b6c44d.npy,A dog swims in the water
59f5047f9318858488560df26556e2b3a1f9c60f83d303bc3fadb474a882cfdfd47aa4e17456273d12b15812a624a6f4fc7aadf68b45a00c069cc2ab792b79c5.npy,A little girl is running down a hardwood floored hallway
660006ab4e6695b4c3fded40e29537e48c5d0c94e8334f0959301bd73b01239cd39bf3f667350e5ad6737bd4057812a083f098fedd92d62ed1d1c514cc70e820.npy,A man is standing on the top of a rock.
0abd8bba499aae75cb28312a28c58ec00052bb191f7bf11f5c2fd776dba0565613c7868a79d604eb412cd41fcab556862b70852c7bfafffd2447cf5b15da5aa5.npy,Man doing a flip into the water below where a lady swimmer on a green noodle awaits.
f49bac1c2fe75bba2f388ac95c33f9216eaf05f332bfe47ef65703a02a068d4ba310344a79073a178065d0f6bed76a370ff5a73f33452c762a1ff133907b7345.npy,Mother crossing the street with her son.
2a9083f2383bc3f8b9dd4408f6ceb3c80e416a43fbdc8db98c5cf6620747f70b5db359efac3095e9dba93167f6e091b82ed4230d5041c30379f9de7579529184.npy,A darkhaired woman sits on a curb with some refuse.
800b5e8de046de117aff4651fa1427a10c6d18c6930964bf9c67f34eb30e7de6c0c393b2b5b763591e68bd1af2f7561d3445047be5db1af7e21e7f3a0574ebfc.npy,A little boy in a blue jacket is running and being chased by a woman.
703731dda9e6a75f87b04bdc0d0bd6300ce92a4451cc1fedaf778ce240549ce95b9875e5ea08b39516efe3a323ec3afa78f1a719cbb63924088d597f84f33549.npy,Whoa ! The cowboy is underneath the hoofs of the brown horse and is getting stepped on.
0a5c520df5cf983fb28a331f4975e84f21ed89a33d45728039151d0795dd8f59fa9eb0cf127c3bf9852393cc27859b1896396e3da21769ed97ab1da3165c731b.npy,Dog and cow in field.
9cbf2f02e1562a31b1541d929563a202f1b76d0d9780f7707283b3e076324ea8f8b067e0dbbc5c996b8d26a27af494ed003532270e52fe11ba374c3287993bed.npy,Two people drive a small motor boat on choppy water.
766640a3cc27ea468f74ce41d1712390f9d9b386d9aadcd2d935d30fc19e69b625710d2c62705fd8d2450d3c392f3a74868c7e486d6b0f205fbddcf3437244b7.npy,a man on a bike in the city area.
a7710dc750b917162205b14c413f1a90be389ecad18428908b6ca32ca5d6458e302a03759d003649ab517b32e69767b47233992049b46fae5701c77cab36a2fc.npy,A man sits ourdoors next to cardboard boxes and plays an instrument.
1df78e40a6e8ef0778b586103b2dbf613652227e53a86affd2d674811f21fc9d3682ed45036745bc70aaf8302634cd200e03f0e3295ff17f96c7cadeabd992a0.npy,A street performer dressed as an angel doing a balancing act.
3ced700160615284e25cfc69cca112d6f9865c6dd58759ade9d48d04a039cd8e2ab589b2efb3fdd7296c88923bc204a186dc9f6ae0401e6b7f226983390af3b4.npy,A blackhaired man in an orange vest stands in a cornfield.
449351e2cfde66ddfe85adb6ad19b13cfc472ad4e7735710978a3879aec818e8a20b1ca63f953bfad99a43a331986ca23127a1b813d0c2da17a53fc063e12d12.npy,"A lady in black pants and her shadow, climb large rocks."
9edf0b3a24f8f7d8f66cc21a3726d47abdc8cb1882e78791f414d8a3cebc6c6fae44355f80abc4d8843ff7da67bdd8d6dad8953d066f0d5d73e7298e17fe6a37.npy,An Asian woman is cooking in an outdoor kitchen.
d8ed769010e0ee4a9fde98aaf4fd2c0b3d9dea793faecf6af9ab92ccf8b2130067c496d4792e1b3ccf28078ed188162285d0146ca8c5344a233014d93dd75fb8.npy,"Groups of people walk to and from a large, official looking building."
68547be4b92aef44c06617c4cb91492a73fc7b6f998fb65df613c8fc5fd2a46c1062a244bd7c7765bfce6a4f09040ff36e5e5ed56094c413520d369a3e57a31b.npy,Fisherman attempt to catch a large aquatic animal.
8fbe8b6afe11ee388380c68054718d71bb8127cbb08000fdc359b7ff1269722d6f75f30caffc670d64cc5e9fe19188abad4c9a0a8c9a1ed039491461c66d3b17.npy,A boy smiles at the camera.
7a0b619f32ee723331f73069f6a349c66b8cb10f085af8ca78d7f320c0ba0b28d5c00e14b3c3cb3a3cf1a6cd070e0bed132e1f74354a9874c70563b7cde8ae30.npy,A little girl is running.
358cf61b506a76410049674f6eca1c2c6a93136e2f1db1b7cc13d5d3c39c8891dfa7cf87e06d220a88b23568e6e87a59d90aaad5abc0347bb8f37555662a9565.npy,A woman is in the water ready to wakeboard.
ee1f399ab39d253f5e85b3c7639d2ecf969fc05287a97bfd99445a254e81a8d06e7d07e4feabe4aabec9205d23a76f779065634f7dbd1a4ae38e7ff9b3a8e816.npy,A woman is standing in front of a table of condiments.
887e17d210c1955d35c62ee03eb9485d765fc4c6516484974ac84434f71f5a3d2c8800c002151f8603cfeef8fb801d83f7c58fed5fc826a323a86545ce29c8b5.npy,a brown and white dog with his tongue sticking out jumping on some grass
86cf73740e233661775f915dac5c2d4d0ae013d95a2bb9279bbc45d86cd564e49a107418b2ee1ce42928971d85ddeb07e83ee53750c574ac4bf747d4f50e15ad.npy,A group lies in the snow while someone on a blue snow sled jumps over them.
6e9958c53da0f5f064b1f10347b4f043658fe1b8dea4332ddbf714f48e9d978ad99627b58dea97a8527ef9ff3a9d96d6ab28dd2c18e67f72a87797f098b7f14d.npy,A girl and a boy in a park kissing in the grass on a sunny day
52bb85c0d8fb1c2271ac5b0d4814c801a80f735ae185448142a7b24ff05a0a0b3b2a01bd81a282037ea4f8f1f28ad9f00037b8f0e5d04d7d6b8cd57df569fc47.npy,A girl is jumping on the bed.
073184dd8ad47d7ee1d48a4abb4f59790950f45148f93ed36a059ecf84bfa6cb56a327cc02fec3ba27de1ad4370b718248acb8f483ac2caf87789e349c397a47.npy,Dogs performing a sled race
0916d319dd56ce8e594ef94b681f63917f91a913975de4a8084a7b72e3b754e7cf5f928855c587aa43e61a430aa11155b3e41c4b3fbde57baabc3cc8ed59f1aa.npy,A mother is adjusting the clothing of her child.
ce068c56c13687ce2a8494b7f8bfbda5cd859036c33cf4c098a0710be47fe9dd9e4bfe8b262407da0da0b9064f65853f4896b0356d6a389ef3f98b114d456547.npy,A topless woman with her face painted is covered in mud.
d6b947ce86d0b4c1145d0078794c54750319bed70373534f35eff9196e2d7e0d31195bbbb240748601f5dab545fdae7f613773b5f1f729911714303d5ed59b97.npy,a young boy doing gymnastics wearing a helmet and jumping very high
29a1a6316e3a728199f30c7da712243fa05e564e5ef446ddd68d2571bb5f074a3e7dde21e3ecdbeb426c19a94196fb1d1eb93ce48028fdd12ecf995069938d81.npy,A lady with black swimming suit is spinning suit.
8b9a0a579c416a1466328fc2e91b6327a57d886d512590901a41f311efa8d741658e7e8cc134c1ad9c8674cc1dd9bb77162c7fab2f6c87ba5a0515a4595cf1ee.npy,Two girls wearing white dance at night outside.
a4d3f09547843eaf3c881e53674496daae3bb80f0c613e17ac4c3f4d9050860b00f8af70a134dae1452fc772572353fd93c9bcf1458f7f0ad3fd3097c0c24d3a.npy,A man in the kitchen attempting to remove some meat he has cooked from the paper plate.
d4f6580304d8706c8afe52397a2f2f2a3297ade6f0a5bdfabef2a453e53fd97e1739950bca1f470950660ff29ae7dc6ef99be6da4393b73261d30242b95cb433.npy,People sit and watch as a street performer is singing.
5505b702e89ee66d587180e1e2f0e9689725a613c20e5dda974eb56bf20a07c028f55461a395b256c2d970ae9e1762c5572e643d6cb7fa0e9fce8dc9206e2c5b.npy,A group of people is posing for a photo in a hot air balloon.
9671cdfaf724770660f1b3bdaed4e76479116a6239ad50a5542ca048a08b051e6510aa6f00ef83c864199bddc7916fd277acbe4ea3a586ae7b54fed661168a6d.npy,a brown and a black dog play in a field
b05a656826fd46d55df2a9b7b65c4c4c756cb4e179ebd3cf270c46228cf32ad706c7d554be31b590d4b026c5ef345ddfc7303436284a1d3b772a998093158fcc.npy,"There are two people, a man and a woman, sitting on a bus."
9cf65a3be646bb072d149adf614737a3a81685a7c42866c84817deadb19c0a8c7dbfb9dd9595bc99a3291820bc66c13f1ff4886900bd47f791977fa6c2b8c158.npy,"A man is posed with his arms outstretched, as if flying, mid jump."
37e6d4bb6c6968d17fe95e191335ea01d660659c478b2bde52d235c5a3eca4775baa76ff754967d68ba031216cf8bf8d74d18744f12315ea7d26f2e84d0f1dc1.npy,a woman in maroon is running by other people dressed in running clothes
f68756c58becd9836432cfdc688143f521c4910edac629c9bb3bd782c8c15530fce2e5c4bd542ce550276b8059d848fac5289f07b618b6a6a7de36176053300a.npy,People walking around in a city.
046f96af6ad9657dd0001998a83ea86ef9cd86a3f0a46adf663fd766ff8f244373528b6dec67176addc9a099d27eac7983f3f60bd2769561ea09c50939dcc768.npy,Asian male puring rice into a bucket outside of a store.
90c35c5217fdb6f925811181e097d1ad71be8098edbec1801c58a01df97bde548310771bbbf40bf361b390d6ad3c84cf31302f9fd721600bb2bc63d23556feb4.npy,A Jewish family joins for dinner on a sunday to worship.
7b64686dc040f1f284147452ec0f8ce0cc1e0ba99a4686448e9960820c297b3060befedc2fa94aa1917223b7b272dc6c00d0be71901c8ada315ae18574bf36a9.npy,The dog is concerned with a purple object lying in an uncut field.
70f83e638076fabcd6e8af041806fa8c5faa3d0fd53d2d83ade035b465017e9a624bb0ec89c0b5c890860a410b9945bb726c8ed52b2e6b9fa4b77f4771729b00.npy,An older gentleman is teaching a boy how to properly utilize tools.
93063fe6a86f88837ac047ca1f6acb0abab456e304088a2a6c6d2f23caa36e38f1d69427aa47e02e4100608df138292ec3ed4c40cc2045d685455705d1f786a2.npy,A man in a tan jacket and blue jeans is riding a bicycle.
9c4346f1c2b257606fd775ce7028d5ea77289d05a72eb472aecd146f91409aa99e057b14e3f551e8b2848bb430522a930e680ab5a318264f553b78a7b9a0b19f.npy,Man on the bus listening to headphones.
2703ae98569067caee7d73c516dee471146dab1b9105cc1e8dd07c2493d78762a4389a612003864bf63b64678c15d7f81553a39936339a62d0ac72d37240a8af.npy,"A bald, shirtless man rock climbing."
feeb4caf9292342a9eac2d53c2ab24149cf45b02cef37f1ac64c597a30ba9f4f83a1ee54c641dffd2d987e12a9e6cb29caf6ba318f49054200721b06d64849d3.npy,A woman in a string bathing suit with a man on a boardwalk on a foggy day.
4a55292dfb885948a2d3bd610427fa22bf3ed44ba0dbf47d61873e81a5a65725434a503e1af624cac949b69e520f8ce2ff2d1f93285696fc1e8fd83b2f5b9d7a.npy,closeup of a brown dog in the water holding a very large stick.
70b9e320b89791ff002e1866a5c08f95e7f9cb4e4e4d226f29fd867426fccae5dc48b16c132bc459b36f0fc6320e62ae156e953eae0f1fddc4e25f0af2da2f5c.npy,Two football players run into each other.
80523efb450b22dd9ad26cc15934f37d55683baea74726ac40b3c027483036d506d116d5d47600d19e678fd9ae73d0f5b42e39d29b5f7dd49b3798068b077e34.npy,A boy watches another person falling in the snow.
9ab6a5be9cd4a241b913e88caaf2217d4aa74e1fda5656572e7ca49b4272e5a5fe561d99243b504b9b2c20742285291c79804a24a3a84dc1015a3881ab36ee62.npy,"A man in a penguin suit runs with a man, not in a penguin suit."
a471b3a7d614301f70b9b64dd749960a3e898f3a2ea90581284cae48993c7051b368754ca0ea15e97aca7a6ec6a757ba08a01862e75aa5ff48718e410ce1a5e9.npy,A group of people gather on a balcony.
17352130899c5168fe41c52a3132e48e77234517358ca728887127592302c179927498b0352d8ac11760abbe210b5a88640b51fb866f820f2c7313ffbb941530.npy,Young Asian men perform similar task.
a3dd0b0c84d83836c2f175c4e896a2f5db0feccd4c0aad8dcc8c083fb5dd5aeab7e38010a7602c19ded8c838871a560960a1a35176b67a2052e5658c0c8df7c0.npy,A person is doing a back flip while other people and cars go by in the background.
2857343cfcba2579a8e33e5864959575b873bb3a01bcfe8199a3a2854ca6027db61431cd2a8d5506f0123f18e063f32694d049227cd95a9fe0f526de4765761c.npy,A woman in a red apron is preparing food.
abe802819f2a0678a2fc2dc603e256e323a028514f60a2e67bdf8006703fecc22b1127fe305e29e7dc42bf2b7b2f22cfc7487aef6fd30876f9f5c1e2cfbbd7f3.npy,Three woman passing by a poster in the street.
c0b956e88b97e87bd50e90b7f60db05aa23991b6d0390002629452c3d70d34ffc57f25855a18196da03b5834dd49aed6150b11b713982d26ab577a90522126a4.npy,A man in a Hawaiian shirt is playing an orange electric guitar on a stage.
584bcb4177d547a48509a27189b4191661c79c49fbd9c2dd8116bcd5edfd6b8b065cae6ff0204051537c1872274dd641d75bb13081b19751f74ca9720f86532c.npy,The pilot of a plane emerges from the cockpit.
f8a2c5cde49f7ac64bca40f6c27cc44b60175e07f4845aa13b521b1d197414dc9f7a67f395fece89865c14d0ebfbbccbf49fe244fb39985c1e6f3124386a71bc.npy,The climber in red is leading climbers up a long rock face.
0c7eee47ebc579d90d7e77a8bf0346e4adca51af0e7fe5a84140c0c754fd8f87fc25cbd99bd7983aa5d6896299b201b686feeae073877e54d500dcbd39a138a1.npy,The dog is rolling on its back on the grass with its mouth wide open.
ce72b34d8373ed3cd196ff3140505e3cf77a1135544ce8fc149a0468fab4ff6788da6fb1ee999bae2979568b6c76e3a78bd91adcbb342c4748ae3bc72cdb694c.npy,A young man leads choir practice in an empty sanctuary.
1a70e701ff0466a985703102ea6d5dc2a663534738a3ce46764e655c9fd2e9ff35704b1c289ddc688ba9122ef434d6ea7670309800c2af624835938aa0f5eebc.npy,A man in a black shirt and jeans standing on the sidewalk looking at the camera.
ed8f282a835c2b38d86b4e85dbdca061f0c7539d11c65a351af3c17f9c8335a5c383f235f2af0f38d4c9fe552dbdf3d288e2cc3a8e16d781b6da4315114d5b94.npy,Show me movie schedules
d37ead3ced5f12310524af327fcae0fe41df869b4bd68e293cb729bd66d1495003e9ba7a4979f98446024074e24e7fe3516f331c1b6d6504a08ec72e7f9c5aed.npy,I want to book a latin restaurant for five people.
54f6eae05840e7f1a3f924e8c827a71316625f8434c7f2a6ccb5bbaa5dabd27214172a67808e64e3edc57e304d79be2cfa9bca2c2bf5d9db05b137218173c847.npy,Please get me the Before Crisis: Final Fantasy VII television show.
7ad95f0d34ef3885a76cc810c2e7c3012becd234c28fda685709ce90734732df6a5c5337f295e56aeb3814e6f5a39ce1c59e46a4816a1754891b11595cf294da.npy,add the best of guitar shorty in my playlist clásica
cd63912fb9b6b010d6a7d933a2007408a24ef3f75f3fbc50a550b5a0c3d5d36db1e2a261968d3456ff2042f0e313ee43f25497710cbdca1b8b5047136548d599.npy,I want to book a French Guiana restaurant indoor.
e1df05f80b23c789e8c0b765e1eb1838fe4e56073004fcb109cbae8394c7571bf6fdd4e11600820f2209ef3ab7992b047de013b6a0b6f74237bf8f878f6dd9c3.npy,"From time to time, we also have fun outings that generally do not involve drinking."
b9217fb83bacae3e78559dba286df1099a11092d064d7daa000aef17468a8848ecc439053aef41e8d3d42f5649e100112fcc71678d466a73646e6892dbca3963.npy,how's the weather in Baywood
2cc49096bcfd32614fbfc845aee5f698a5e3fafe8f5509686be281febb2383c1b780e2f47c512290bcda2ea91f7098c7c8565bc86faa8f51ac23d08c24063d7d.npy,one brown and white dog chasing a black and white dog through the grass
465caa08bbcb78a480519af3689a4a7cd7a9cfb43b5f6ab7adbdd3b33e03f3408af348d4ba7c49cede06f07b85a1bcb945c57d3af9414b3c5bd4f2a36b009543.npy,A light brown dog and a black and brown dog are in some dry brush
f0747bd2540cc8ac264b9109c2a512bf8eb4bd12881c3043ff14e41fd9438df180632c5ba95bdea2050970e6be8fef7eae3e6ec8d47218129336b91c28d0dd30.npy,A boy in a party hat splashes in the water
588eee59d33f7b9dfb92012279f8e35c4f0ab8efaa201f6a79c9847f57f21f5bb7b3a1c26106b3cda45d80ebc7ae8fdc914e37d1b1e07fde7a5df3f058998f6e.npy,A woman is walking on the sidewalk
8bfbdbc76879c0d9500d75f5f01343cb96d5a494a464ca2d5f66460fb12bad90a8931efe2b8f13ec30ebb293ef1fa20f8e6491259e2bd74be1a7fd1005e13d45.npy,A young child playing with a toy train set
45ea6cf1556c3f5cff198f1393de16fae1dba83a82f4922415907e70d3ef24b0319664f2dd9affc580bb83bfaca903ceece27a5d3deec428b2df38b4e4ef540e.npy,A girl in a bikini top stands in front of a beautiful view
9d4b176670d350197cfa6cfe0588d89e1cfe50657818d7ac744532055f94010eb55ffb226bb3da3407ad013672b2648c662c774ec212077b46529f7a2cb919da.npy,Men being interviewed by Fox News
fc6d18613ab494b212710232f3ba9b7ba525ce58823893ed990f9df2af54b6e5b40c932e6243822455e04ba8846c0d7d4cd99daf725ff2663852cc889c190b74.npy,Three people walking down the street in an Asian community
a96199311b7d3915162beff234aed019b3b217f9558fe79e1f19bc6f41dacc726fb84abbabfc51644e25703895c02dbaca50235d42f89d261f660859e710974a.npy,Group of people wearing black shirts riding in an open top vehicle
9722c0fb033599b8d280d4dcef7f06ae921cd3c3b5ac7ffcecf702933d175dfedc8d99cc97e62b0144a9ad4914e9932b68ba59cdd0b6921b4adcd46b92058f45.npy,A black and tan dog running in a field
f4d270dc10a5a68289d2485c435667a6bc3fbf552506a1038408eb40065bfcc7ba35e48d90322fa70761cde738e369bc721c60bc53d2d43fb0374a5450b87a5e.npy,A man in a blue helmet is walking beside smoke and a red truck
a6328e3ac7d3efb237801eededdfa2c4c4fd4e7d7636a25b08900e6702f0cdf25ae680d53dcb9a47c15c4a0bd857ffce63f95ac5449a967112c38a6f5dede1e8.npy,A girl wearing a pink striped shirt throws her arms into the air
b595e2cc294e61868d6ce55ad41916a195b03dcecd234041a14ba97320aced0511dc65f1c9e2cc81c5f0c307d4fc5edf3d559da3db9b09dece8a8c3cb05fc35a.npy,A boy with a red USA shirt is playing with a toy set
775e57adcc32716a306bf148e89f404bde500c8d486c6ea7b5ec28f07a252e868a18474cf7d108e3c40e5a6978eec3d16942c16ea230821e254ca2029e08aca6.npy,A street performer plays a guitar while a woman in pink walks past
b5913e4504b726f76293b939bafcc17c600e130934188b2a6c1380810a330d0fb1e3080434a11be009c2f40fb5699bf3e381f9767db042cc931a462523f0e719.npy,How beautiful this Times Square looks
d62d9436f9e9e82efbd83cc1a043d9fa6daf247b455cbf8dc69dc4f08b02ddae7347d81a512308f3ddf6e32214419d7ebb86b57ed02cdc4b704f3675017584aa.npy,A man rides a rickshaw on an empty street
29cf1cd168f64de4b1e2de5b308e21c3fbd94fd915ddff03fcc00a85ba32222ff71f5b4073df2317e7c3161330846e5eb7b5e310ea4a2d9c73e082bcc9d39927.npy,A young boy is giving an older man a shave
08c03ef20f444f0194d85f632d6364753083201023a900fac5224462123d9088f1a7822c297cae006f47ff2853613803f2f885c77416edf58cba01255ba3df2f.npy,a baby in a car seat wearing overalls
53322cde88bf0e46c90b3fbcef764a63fb3702538fcb0293cba64a3a08754cc0af7c2794da34ccbca671c72da39a4cd1aa6643fc1b30eca98df1ef1c26c04ea9.npy,Three kids and two adults are sitting at a table making ice cream sundaes
d8390e4a4733f56d496df839f24f382a32222b30c587570c4558feca731dcdad06ece45311cba868f3b3485826d9fca8c7cc6b979602e8ad613a4c673b987cfe.npy,Six men of Asian descent join together at a table for some beverages
a99b4641859f931ff4548df238da2b9931f1c04f39cdca760d6da39eb747a1e076ec39c1ad62cd5696ec81d5ac19e1b6dfeb379916140b71a920d9cf629e9636.npy,Two white males wrestling on a blue mat while others watch
1d9815b2fb7155e9b8f56427341e1468c0227c3b32145c782618705c1b4940de326aa2f9d0bfc01fef1e21b972ad64060ce660d241ff5c1144763387a1e4894b.npy,A little girl in an orange dress is running through the sprinkler in the yard
62c6c9749d8d351bf46378501b693aa270c5e6dc57dd74b4a8418b99017eefd085647d80cd62aa9cde624ec882ca17f03ed5e0a3bf19585debe2cf6b97ccaba9.npy,A young boy looks up towards the camera while standing next to a calm stream
82476a6eb880c8f4a48fa86f105983e2a6325d59a42554b655622c4a33068e27f8c399bddc9d57e632ce5d762e84b65e8791ee2c94819871ea770d45762f8711.npy,a guy on a bike jumping from one large rock to another
